case:concept:name,start_time,end_time,duration_hours,duration_days
travel permit 33707,2018-09-21 11:30:47+00:00,2019-02-01 06:00:51+00:00,3186.501111111111,132.77087962962963
travel permit 33712,2018-09-22 09:02:07+00:00,2018-10-25 17:31:42+00:00,800.4930555555555,33.35387731481482
travel permit 3372,2018-02-21 21:37:56+00:00,2018-04-12 17:31:11+00:00,1195.8875,49.82864583333333
travel permit 33723,2018-09-17 00:00:00+00:00,2018-11-12 17:30:46+00:00,1361.5127777777777,56.72969907407407
travel permit 33750,2018-09-27 16:29:40+00:00,2018-11-05 17:31:18+00:00,937.0272222222222,39.042800925925924
travel permit 33760,2018-09-27 16:46:43+00:00,2018-12-17 17:31:08+00:00,1944.7402777777777,81.0308449074074
travel permit 33770,2018-09-28 22:57:41+00:00,2018-11-08 17:31:14+00:00,978.5591666666667,40.77329861111111
travel permit 33780,2018-09-30 00:11:30+00:00,2018-11-26 17:31:22+00:00,1385.331111111111,57.72212962962963
travel permit 33793,2018-09-30 17:50:12+00:00,2018-10-11 17:31:07+00:00,263.68194444444447,10.986747685185186
travel permit 33805,2018-10-01 08:22:45+00:00,2018-11-05 17:31:18+00:00,849.1425,35.3809375
travel permit 33815,2018-08-25 00:00:00+00:00,2018-10-18 17:31:17+00:00,1313.5213888888889,54.730057870370366
travel permit 3382,2018-02-22 08:50:02+00:00,2018-06-07 17:31:37+00:00,2528.6930555555555,105.36221064814815
travel permit 33828,2018-10-01 12:17:05+00:00,2018-10-22 17:31:25+00:00,509.2388888888889,21.218287037037037
travel permit 33840,2018-10-01 13:43:12+00:00,2018-11-15 17:31:19+00:00,1083.8019444444444,45.15841435185185
travel permit 33850,2018-10-01 13:46:07+00:00,2018-12-13 17:31:08+00:00,1755.7502777777777,73.15626157407407
travel permit 33865,2018-10-01 17:20:29+00:00,2018-10-29 17:31:15+00:00,672.1794444444445,28.00747685185185
travel permit 33875,2018-10-01 21:16:18+00:00,2018-10-12 00:00:00+00:00,242.72833333333332,10.113680555555556
travel permit 33879,2018-09-25 00:00:00+00:00,2018-10-18 17:31:17+00:00,569.5213888888889,23.73005787037037
travel permit 33889,2018-06-18 10:14:16+00:00,2018-08-20 17:31:17+00:00,1519.2836111111112,63.3034837962963
travel permit 33905,2018-06-25 10:38:51+00:00,2018-11-01 06:00:43+00:00,3091.3644444444444,128.80685185185186
travel permit 33911,2018-06-25 10:46:42+00:00,2018-09-27 17:31:24+00:00,2262.745,94.28104166666667
travel permit 33921,2018-06-26 13:09:53+00:00,2018-07-19 17:32:03+00:00,556.3694444444444,23.182060185185183
travel permit 33931,2018-07-02 11:00:08+00:00,2018-08-27 17:31:17+00:00,1350.5191666666667,56.271631944444444
travel permit 3394,2018-02-23 11:30:59+00:00,2018-05-31 17:31:13+00:00,2334.003888888889,97.25016203703704
travel permit 33941,2018-07-03 10:15:27+00:00,2018-10-01 06:00:17+00:00,2155.7472222222223,89.82280092592593
travel permit 33946,2018-07-05 10:35:03+00:00,2018-09-17 17:31:14+00:00,1782.9363888888888,74.2890162037037
travel permit 33961,2018-07-05 11:37:03+00:00,2018-10-22 17:31:25+00:00,2621.906111111111,109.24608796296296
travel permit 33977,2018-07-05 11:40:45+00:00,2018-10-08 17:31:16+00:00,2285.8419444444444,95.24341435185185
travel permit 33988,2018-06-17 00:00:00+00:00,2018-08-13 17:31:11+00:00,1385.5197222222223,57.72998842592593
travel permit 34005,2018-07-05 15:34:36+00:00,2018-07-16 17:31:25+00:00,265.94694444444445,11.081122685185186
travel permit 34015,2018-07-10 13:44:02+00:00,2018-09-27 17:31:24+00:00,1899.7894444444444,79.15789351851852
travel permit 34029,2018-07-12 14:18:02+00:00,2018-10-15 17:31:12+00:00,2283.2194444444444,95.13414351851851
travel permit 34042,2018-07-13 17:21:54+00:00,2018-12-01 06:00:51+00:00,3372.6491666666666,140.5270486111111
travel permit 34047,2018-07-16 10:36:26+00:00,2018-10-18 17:31:17+00:00,2262.9141666666665,94.28809027777777
travel permit 3405,2018-02-23 13:53:22+00:00,2018-04-23 17:31:11+00:00,1419.6302777777778,59.15126157407408
travel permit 34069,2018-07-16 10:42:54+00:00,2018-08-27 17:31:17+00:00,1014.8063888888889,42.28359953703704
travel permit 34085,2018-07-16 14:58:20+00:00,2018-10-18 17:31:17+00:00,2258.5491666666667,94.10621527777778
travel permit 34107,2018-07-16 15:54:20+00:00,2018-10-01 17:31:14+00:00,1849.615,77.06729166666666
travel permit 34122,2018-07-16 16:03:55+00:00,2018-12-03 17:31:23+00:00,3361.4577777777777,140.06074074074073
travel permit 34140,2018-10-18 10:42:38+00:00,2018-11-22 17:31:33+00:00,846.8152777777777,35.2839699074074
travel permit 34150,2018-10-16 00:00:00+00:00,2018-10-25 17:31:42+00:00,233.52833333333334,9.730347222222223
travel permit 3416,2018-02-23 23:38:51+00:00,2018-03-13 00:00:00+00:00,408.3525,17.0146875
travel permit 34160,2018-10-18 14:05:24+00:00,2019-04-01 06:00:55+00:00,3951.925277777778,164.66355324074075
travel permit 34165,2018-10-18 15:46:36+00:00,2019-03-01 06:01:00+00:00,3206.24,133.59333333333333
travel permit 34170,2018-10-18 15:59:53+00:00,2018-12-17 17:31:08+00:00,1441.5208333333333,60.06336805555555
travel permit 34185,2018-10-19 16:13:03+00:00,2018-12-13 17:31:08+00:00,1321.3013888888888,55.05422453703704
travel permit 34195,2018-10-18 00:00:00+00:00,2018-11-01 17:31:16+00:00,353.5211111111111,14.730046296296296
travel permit 34207,2018-10-19 00:00:00+00:00,2018-11-29 17:31:20+00:00,1001.5222222222222,41.73009259259259
travel permit 34217,2018-10-22 19:22:46+00:00,2019-01-10 17:31:08+00:00,1918.1394444444445,79.92247685185185
travel permit 3422,2018-02-27 13:32:07+00:00,2018-10-01 06:00:37+00:00,5176.475,215.68645833333335
travel permit 34235,2018-10-24 11:32:20+00:00,2018-11-26 17:31:22+00:00,797.9838888888889,33.2493287037037
travel permit 34252,2018-10-24 11:36:14+00:00,2019-01-03 11:59:16+00:00,1704.3838888888888,71.01599537037036
travel permit 34264,2018-10-24 11:39:38+00:00,2018-11-29 17:31:20+00:00,869.8616666666667,36.244236111111114
travel permit 34277,2018-10-24 13:20:36+00:00,2018-12-03 17:31:23+00:00,964.1797222222223,40.17415509259259
travel permit 3429,2018-02-05 16:24:51+00:00,2018-03-12 17:31:15+00:00,841.1066666666667,35.04611111111111
travel permit 34291,2018-10-25 00:00:00+00:00,2019-01-07 17:31:13+00:00,1793.5202777777777,74.73001157407407
travel permit 34308,2018-10-25 22:18:51+00:00,2018-12-10 17:31:27+00:00,1099.21,45.80041666666667
travel permit 34318,2018-10-05 00:00:00+00:00,2018-11-26 17:31:22+00:00,1265.5227777777777,52.730115740740736
travel permit 34328,2018-10-26 10:38:48+00:00,2019-02-23 00:00:00+00:00,2869.3533333333335,119.55638888888889
travel permit 34341,2018-10-16 00:00:00+00:00,2018-11-26 17:31:22+00:00,1001.5227777777778,41.73011574074074
travel permit 34354,2018-10-12 00:00:00+00:00,2018-12-01 06:00:27+00:00,1206.0075,50.2503125
travel permit 34361,2018-10-02 15:24:47+00:00,2018-11-15 17:31:19+00:00,1058.108888888889,44.087870370370375
travel permit 34381,2018-10-02 17:00:30+00:00,2018-12-20 17:31:29+00:00,1896.516388888889,79.02151620370371
travel permit 34395,2018-09-27 00:00:00+00:00,2018-11-05 17:31:18+00:00,953.5216666666666,39.730069444444446
travel permit 3440,2018-02-06 10:38:06+00:00,2018-03-15 17:31:15+00:00,894.8858333333334,37.28690972222223
travel permit 34408,2018-10-03 18:19:20+00:00,2019-02-01 06:00:49+00:00,2891.691388888889,120.4871412037037
travel permit 34413,2018-10-03 19:20:43+00:00,2018-12-13 17:31:08+00:00,1702.173611111111,70.92390046296296
travel permit 34423,2018-10-04 10:57:27+00:00,2018-12-19 00:00:00+00:00,1813.0425,75.5434375
travel permit 34428,2018-10-04 13:08:03+00:00,2018-11-01 17:31:16+00:00,676.3869444444445,28.182789351851852
travel permit 34441,2018-10-04 13:26:40+00:00,2019-01-19 00:00:00+00:00,2554.5555555555557,106.43981481481482
travel permit 34448,2018-10-05 11:03:32+00:00,2018-12-04 12:10:46+00:00,1441.1205555555555,60.04668981481481
travel permit 34456,2018-10-05 11:04:39+00:00,2018-12-17 17:31:08+00:00,1758.441388888889,73.2683912037037
travel permit 34468,2018-12-04 13:23:08+00:00,2019-01-03 11:59:16+00:00,718.6022222222222,29.941759259259257
travel permit 34478,2018-12-11 12:18:48+00:00,2019-02-01 00:00:00+00:00,1235.6866666666667,51.48694444444445
travel permit 34484,2017-12-13 00:00:00+00:00,2018-10-18 17:31:17+00:00,7433.521388888889,309.7300578703704
travel permit 34504,2018-07-17 12:55:14+00:00,2018-08-20 17:31:17+00:00,820.6008333333333,34.19170138888889
travel permit 34515,2018-07-18 14:52:18+00:00,2018-12-20 17:31:29+00:00,3722.6530555555555,155.11054398148147
travel permit 34549,2018-07-20 11:53:35+00:00,2018-10-25 17:31:42+00:00,2333.635277777778,97.23480324074075
travel permit 34561,2018-07-20 12:00:46+00:00,2018-09-27 17:31:24+00:00,1661.5105555555556,69.22960648148148
travel permit 3457,2018-02-06 12:02:17+00:00,2018-05-17 17:31:34+00:00,2405.4880555555555,100.22866898148148
travel permit 34571,2018-07-25 16:11:02+00:00,2018-08-09 17:31:39+00:00,361.3436111111111,15.055983796296296
travel permit 34581,2018-04-07 00:00:00+00:00,2018-07-31 14:56:43+00:00,2774.945277777778,115.62271990740742
travel permit 34585,2018-07-31 17:32:50+00:00,2018-11-05 17:31:18+00:00,2327.9744444444445,96.99893518518519
travel permit 34600,2018-07-31 18:41:08+00:00,2018-11-12 17:30:46+00:00,2494.827222222222,103.95113425925926
travel permit 34612,2018-07-31 18:46:11+00:00,2018-10-11 17:31:07+00:00,1726.7488888888888,71.94787037037037
travel permit 34623,2018-08-06 16:23:16+00:00,2018-10-25 17:31:42+00:00,1921.1405555555555,80.04752314814814
travel permit 34636,2018-08-07 10:24:13+00:00,2018-12-01 06:00:53+00:00,2779.6111111111113,115.81712962962963
travel permit 34641,2018-08-16 22:50:55+00:00,2018-10-08 17:31:16+00:00,1266.6725,52.77802083333333
travel permit 34658,2018-08-20 10:07:27+00:00,2018-09-24 17:31:07+00:00,847.3944444444444,35.30810185185185
travel permit 34669,2018-08-20 10:08:38+00:00,2018-11-29 17:31:20+00:00,2431.3783333333336,101.30743055555557
travel permit 34682,2018-08-20 10:38:25+00:00,2018-09-13 17:31:15+00:00,582.8805555555556,24.286689814814817
travel permit 34692,2018-08-20 11:40:07+00:00,2018-10-29 17:31:15+00:00,1685.8522222222223,70.2438425925926
travel permit 3470,2018-02-06 14:04:42+00:00,2018-07-01 06:01:17+00:00,3471.9430555555555,144.66429398148148
travel permit 34706,2018-08-20 16:09:55+00:00,2018-08-27 17:31:17+00:00,169.35611111111112,7.05650462962963
travel permit 34717,2018-08-21 13:38:38+00:00,2018-11-15 17:31:19+00:00,2067.8780555555554,86.16158564814815
travel permit 34728,2018-03-04 18:24:20+00:00,2018-04-12 17:31:11+00:00,935.1141666666666,38.96309027777777
travel permit 34738,2018-03-05 09:09:26+00:00,2018-03-26 17:31:13+00:00,512.3630555555555,21.348460648148148
travel permit 34748,2018-03-06 16:50:14+00:00,2018-07-19 17:32:03+00:00,3240.6969444444444,135.02903935185185
travel permit 34769,2018-03-07 12:36:40+00:00,2018-07-26 17:31:03+00:00,3388.906388888889,141.20443287037037
travel permit 3477,2018-02-06 17:00:22+00:00,2018-04-12 17:31:11+00:00,1560.513611111111,65.02140046296296
travel permit 34780,2018-03-08 10:30:12+00:00,2018-07-05 17:31:35+00:00,2863.0230555555554,119.29262731481481
travel permit 34795,2018-09-18 13:14:46+00:00,2018-11-29 17:31:20+00:00,1732.276111111111,72.1781712962963
travel permit 34813,2018-09-18 13:20:02+00:00,2018-12-20 17:31:29+00:00,2236.1908333333336,93.17461805555557
travel permit 34852,2018-09-18 14:44:50+00:00,2018-10-18 17:31:17+00:00,722.7741666666667,30.11559027777778
travel permit 34862,2018-09-18 14:45:50+00:00,2018-10-29 17:31:15+00:00,986.7569444444445,41.11487268518518
travel permit 34873,2018-09-18 15:19:29+00:00,2018-11-05 17:31:18+00:00,1154.1969444444444,48.09153935185185
travel permit 34883,2018-09-18 15:29:44+00:00,2019-01-03 11:59:16+00:00,2564.492222222222,106.85384259259258
travel permit 34893,2018-09-21 09:46:35+00:00,2018-11-01 17:31:16+00:00,991.7447222222222,41.32269675925926
travel permit 34904,2018-10-29 12:04:58+00:00,2019-04-01 06:00:48+00:00,3689.9305555555557,153.7471064814815
travel permit 34909,2018-10-30 13:44:15+00:00,2019-03-01 06:01:03+00:00,2920.28,121.67833333333334
travel permit 34915,2018-10-31 14:06:36+00:00,2019-02-11 00:00:00+00:00,2457.89,102.41208333333333
travel permit 34921,2018-10-31 21:41:03+00:00,2018-12-17 17:31:08+00:00,1123.8347222222221,46.826446759259255
travel permit 34933,2018-11-01 10:13:44+00:00,2019-08-01 06:00:54+00:00,6547.7861111111115,272.8244212962963
travel permit 34939,2018-08-21 20:06:15+00:00,2018-10-24 10:56:03+00:00,1526.83,63.617916666666666
travel permit 34947,2018-08-22 17:30:36+00:00,2018-10-22 17:31:25+00:00,1464.013611111111,61.00056712962962
travel permit 34957,2018-08-27 10:03:58+00:00,2018-09-06 17:31:09+00:00,247.45305555555555,10.310543981481482
travel permit 3496,2018-02-07 10:43:45+00:00,2018-04-05 17:30:52+00:00,1374.7852777777778,57.282719907407404
travel permit 34967,2018-08-27 10:05:41+00:00,2018-10-18 17:31:17+00:00,1255.4266666666667,52.309444444444445
travel permit 34983,2018-08-27 11:53:00+00:00,2018-10-11 17:31:07+00:00,1085.6352777777777,45.23480324074074
travel permit 34993,2018-08-30 14:53:02+00:00,2018-12-17 17:31:08+00:00,2618.635,109.10979166666668
travel permit 35006,2018-08-30 15:10:10+00:00,2018-10-04 17:31:16+00:00,842.3516666666667,35.09798611111111
travel permit 35022,2018-08-31 11:38:47+00:00,2018-10-25 17:31:42+00:00,1325.8819444444443,55.24508101851851
travel permit 35032,2018-09-05 15:10:50+00:00,2018-12-03 17:31:23+00:00,2138.3425,89.09760416666667
travel permit 35047,2018-09-07 11:52:11+00:00,2019-01-31 17:31:15+00:00,3509.6511111111113,146.23546296296297
travel permit 35068,2018-09-07 12:21:10+00:00,2019-01-01 06:00:40+00:00,2777.6583333333333,115.73576388888888
travel permit 3507,2018-02-07 14:42:54+00:00,2018-04-15 00:00:00+00:00,1593.285,66.386875
travel permit 35073,2018-09-07 15:14:33+00:00,2018-10-11 17:31:07+00:00,818.2761111111112,34.09483796296296
travel permit 35085,2018-09-07 15:17:36+00:00,2018-12-13 17:31:08+00:00,2330.2255555555557,97.0927314814815
travel permit 35107,2018-09-10 08:49:27+00:00,2018-12-20 17:31:29+00:00,2432.7005555555556,101.36252314814816
travel permit 35119,2018-09-10 11:27:40+00:00,2018-11-05 17:31:18+00:00,1350.0605555555555,56.25252314814815
travel permit 35134,2018-09-14 14:14:10+00:00,2018-10-11 17:31:07+00:00,651.2825,27.136770833333333
travel permit 3514,2018-02-07 17:04:14+00:00,2018-04-30 17:31:11+00:00,1968.4491666666668,82.01871527777779
travel permit 35144,2018-09-14 23:27:05+00:00,2018-12-03 17:31:23+00:00,1914.0716666666667,79.75298611111111
travel permit 35166,2018-09-09 00:00:00+00:00,2018-09-27 17:31:24+00:00,449.5233333333333,18.730138888888888
travel permit 35176,2018-09-17 10:52:02+00:00,2018-11-01 17:31:16+00:00,1086.6538888888888,45.277245370370366
travel permit 35186,2018-11-03 10:00:10+00:00,2018-12-03 17:31:23+00:00,727.5202777777778,30.31334490740741
travel permit 35196,2018-11-04 15:55:01+00:00,2018-12-10 17:31:27+00:00,865.6072222222223,36.0669675925926
travel permit 35206,2018-11-04 18:37:13+00:00,2018-12-17 17:31:08+00:00,1030.8986111111112,42.9541087962963
travel permit 35216,2018-11-05 08:50:17+00:00,2019-03-01 06:00:50+00:00,2781.1758333333332,115.88232638888888
travel permit 35228,2018-11-06 10:28:35+00:00,2019-04-23 00:00:00+00:00,4021.523611111111,167.5634837962963
travel permit 35238,2018-11-06 10:37:17+00:00,2018-12-06 17:31:34+00:00,726.9047222222222,30.28769675925926
travel permit 3524,2018-02-08 09:16:32+00:00,2018-04-12 17:31:11+00:00,1520.2441666666666,63.34350694444444
travel permit 35250,2018-11-06 19:54:54+00:00,2018-11-26 17:31:22+00:00,477.60777777777776,19.900324074074074
travel permit 35262,2018-11-01 00:00:00+00:00,2018-11-30 00:00:00+00:00,696.0,29.0
travel permit 35279,2018-11-07 21:02:21+00:00,2019-01-01 06:00:28+00:00,1304.9686111111112,54.37369212962963
travel permit 35291,2018-11-08 11:38:05+00:00,2018-12-03 17:31:23+00:00,605.8883333333333,25.24534722222222
travel permit 35303,2018-11-08 12:02:46+00:00,2019-01-03 11:59:16+00:00,1343.9416666666666,55.997569444444444
travel permit 35315,2018-11-09 10:10:46+00:00,2018-12-20 17:31:29+00:00,991.3452777777778,41.306053240740745
travel permit 35325,2018-11-10 07:26:45+00:00,2018-12-21 00:00:00+00:00,976.5541666666667,40.68975694444445
travel permit 35331,2018-11-10 07:27:52+00:00,2019-02-16 00:00:00+00:00,2344.5355555555557,97.68898148148149
travel permit 35337,2018-11-11 15:48:55+00:00,2019-05-01 06:00:59+00:00,4094.201111111111,170.59171296296296
travel permit 35343,2018-11-13 07:48:57+00:00,2018-12-20 00:00:00+00:00,880.1841666666667,36.67434027777778
travel permit 35348,2018-11-14 12:55:25+00:00,2019-01-10 17:31:08+00:00,1372.5952777777777,57.1914699074074
travel permit 35360,2018-11-14 13:23:41+00:00,2019-01-10 00:00:00+00:00,1354.6052777777777,56.44188657407407
travel permit 35365,2018-11-14 14:47:13+00:00,2018-12-06 17:31:34+00:00,530.7391666666666,22.11413194444444
travel permit 35375,2018-11-15 12:13:36+00:00,2018-12-13 17:31:08+00:00,677.2922222222222,28.22050925925926
travel permit 35385,2018-09-17 13:55:48+00:00,2018-11-12 17:30:46+00:00,1347.5827777777777,56.149282407407405
travel permit 3540,2018-02-09 09:42:29+00:00,2018-10-01 06:00:49+00:00,5612.305555555556,233.8460648148148
travel permit 35401,2018-09-18 09:06:05+00:00,2019-02-01 06:00:50+00:00,3260.9125,135.87135416666666
travel permit 35406,2018-09-24 15:43:15+00:00,2019-05-01 06:00:54+00:00,5246.294166666667,218.59559027777777
travel permit 35411,2018-09-24 15:44:29+00:00,2019-03-01 06:00:48+00:00,3782.2719444444447,157.59466435185186
travel permit 35417,2018-09-25 10:42:07+00:00,2018-12-03 17:31:23+00:00,1662.8211111111111,69.28421296296297
travel permit 35430,2018-09-25 14:02:16+00:00,2018-11-05 17:31:18+00:00,987.4838888888889,41.14516203703704
travel permit 35440,2018-09-25 15:47:03+00:00,2018-11-01 17:31:16+00:00,889.7369444444445,37.07237268518519
travel permit 35458,2018-09-25 15:55:49+00:00,2019-03-01 06:00:43+00:00,3758.0816666666665,156.5867361111111
travel permit 3546,2018-02-09 16:09:18+00:00,2018-05-03 17:31:16+00:00,1993.3661111111112,83.0569212962963
travel permit 35463,2018-09-27 10:03:26+00:00,2018-12-20 00:00:00+00:00,2005.9427777777778,83.58094907407407
travel permit 35478,2018-09-26 00:00:00+00:00,2018-10-22 17:31:25+00:00,641.5236111111111,26.730150462962964
travel permit 35488,2018-09-27 10:20:52+00:00,2018-12-13 17:31:08+00:00,1855.171111111111,77.29879629629629
travel permit 35499,2018-09-27 13:09:16+00:00,2018-11-01 17:31:16+00:00,844.3666666666667,35.18194444444445
travel permit 35510,2018-09-27 13:14:25+00:00,2019-02-01 06:00:56+00:00,3040.775277777778,126.6989699074074
travel permit 35523,2018-09-27 13:17:03+00:00,2018-12-20 17:31:29+00:00,2020.2405555555556,84.17668981481482
travel permit 35537,2018-09-28 09:56:31+00:00,2018-10-18 17:31:17+00:00,487.57944444444445,20.315810185185185
travel permit 35547,2018-09-28 10:24:49+00:00,2018-11-12 17:30:46+00:00,1087.0991666666666,45.29579861111111
travel permit 35558,2018-09-28 10:25:41+00:00,2018-11-22 17:31:33+00:00,1327.0977777777778,55.29574074074074
travel permit 3557,2018-02-10 20:22:09+00:00,2018-09-17 17:31:14+00:00,5253.1513888888885,218.88130787037036
travel permit 35571,2018-10-01 16:27:58+00:00,2018-11-22 17:31:33+00:00,1249.0597222222223,52.0441550925926
travel permit 35581,2018-10-01 16:31:17+00:00,2018-10-18 17:31:17+00:00,409.0,17.041666666666668
travel permit 35591,2018-10-02 09:57:45+00:00,2019-02-01 06:00:53+00:00,2924.052222222222,121.83550925925925
travel permit 35596,2018-04-24 13:56:16+00:00,2018-06-07 17:31:37+00:00,1059.5891666666666,44.14954861111111
travel permit 35611,2018-04-25 08:58:50+00:00,2018-07-26 17:31:03+00:00,2216.5369444444445,92.35570601851852
travel permit 35621,2018-04-23 00:00:00+00:00,2018-05-07 17:31:14+00:00,353.5205555555556,14.730023148148149
travel permit 35631,2018-04-25 14:26:49+00:00,2018-07-23 17:31:11+00:00,2139.072777777778,89.12803240740742
travel permit 35644,2018-04-25 14:57:31+00:00,2018-09-24 17:31:07+00:00,3650.56,152.10666666666665
travel permit 35674,2018-04-25 15:20:29+00:00,2018-05-07 00:00:00+00:00,272.6586111111111,11.360775462962962
travel permit 35680,2018-04-25 15:32:14+00:00,2019-04-28 00:00:00+00:00,8816.462777777779,367.35261574074076
travel permit 35686,2018-04-26 11:54:00+00:00,2018-06-25 17:31:28+00:00,1445.6244444444444,60.23435185185185
travel permit 35701,2018-04-26 14:59:59+00:00,2018-06-21 17:31:08+00:00,1346.5191666666667,56.10496527777778
travel permit 35711,2018-04-30 10:35:47+00:00,2018-07-19 17:32:03+00:00,1926.9377777777777,80.28907407407407
travel permit 35726,2018-04-30 15:44:35+00:00,2018-06-14 17:31:31+00:00,1081.7822222222221,45.07425925925926
travel permit 35741,2018-04-30 17:15:07+00:00,2018-07-02 17:31:20+00:00,1512.2702777777777,63.01126157407407
travel permit 35751,2018-04-30 17:20:00+00:00,2018-08-02 17:31:27+00:00,2256.1908333333336,94.0079513888889
travel permit 35766,2018-04-30 17:21:13+00:00,2018-07-16 17:31:25+00:00,1848.17,77.00708333333334
travel permit 35785,2018-04-30 17:22:00+00:00,2018-07-12 17:31:20+00:00,1752.1555555555556,73.00648148148149
travel permit 35800,2018-05-03 11:09:54+00:00,2018-07-19 17:32:03+00:00,1854.3691666666666,77.26538194444444
travel permit 3581,2018-02-11 14:12:49+00:00,2018-04-26 17:30:55+00:00,1779.3016666666667,74.13756944444445
travel permit 35816,2018-05-02 15:43:52+00:00,2018-07-16 17:31:25+00:00,1801.7925,75.0746875
travel permit 35828,2018-04-15 00:00:00+00:00,2018-05-31 17:31:13+00:00,1121.5202777777777,46.73001157407407
travel permit 35841,2018-05-03 11:24:09+00:00,2018-07-05 17:31:35+00:00,1518.1238888888888,63.25516203703703
travel permit 35851,2018-05-07 12:15:14+00:00,2018-07-05 17:31:35+00:00,1421.2725,59.2196875
travel permit 35869,2018-04-26 11:29:33+00:00,2018-06-07 17:31:37+00:00,1014.0344444444445,42.25143518518519
travel permit 35887,2018-04-28 12:40:24+00:00,2018-05-28 17:30:59+00:00,724.8430555555556,30.201793981481483
travel permit 35903,2018-04-21 00:00:00+00:00,2018-05-17 17:31:34+00:00,641.5261111111112,26.73025462962963
travel permit 35913,2018-04-28 21:20:26+00:00,2018-09-03 17:31:13+00:00,3068.179722222222,127.84082175925926
travel permit 3592,2018-02-11 16:26:21+00:00,2018-03-26 17:31:13+00:00,1033.081111111111,43.0450462962963
travel permit 35923,2018-04-29 18:49:23+00:00,2018-10-01 06:00:34+00:00,3707.186388888889,154.46609953703702
travel permit 35928,2018-04-30 11:18:50+00:00,2018-09-01 06:00:46+00:00,2970.698888888889,123.77912037037038
travel permit 35934,2018-04-30 11:22:47+00:00,2018-09-01 06:00:47+00:00,2970.633333333333,123.77638888888889
travel permit 35940,2018-04-30 15:57:43+00:00,2018-07-12 17:31:20+00:00,1753.5602777777779,73.06501157407408
travel permit 35955,2018-04-30 15:55:10+00:00,2018-07-19 17:32:03+00:00,1921.6147222222223,80.0672800925926
travel permit 35975,2018-05-01 11:43:35+00:00,2018-06-28 17:31:35+00:00,1397.8,58.24166666666667
travel permit 35990,2018-05-01 11:46:41+00:00,2018-08-02 17:31:27+00:00,2237.746111111111,93.2394212962963
travel permit 36006,2018-05-03 10:48:46+00:00,2018-06-28 17:31:35+00:00,1350.713611111111,56.27973379629629
travel permit 36018,2018-05-03 11:07:27+00:00,2018-10-18 17:31:17+00:00,4038.3972222222224,168.26655092592594
travel permit 36045,2018-04-22 00:00:00+00:00,2018-09-01 06:00:49+00:00,3174.013611111111,132.25056712962962
travel permit 36051,2018-05-04 10:48:30+00:00,2018-09-03 17:31:13+00:00,2934.7119444444443,122.27966435185185
travel permit 36066,2018-05-04 11:04:18+00:00,2018-08-23 17:31:15+00:00,2670.4491666666668,111.26871527777779
travel permit 36080,2018-05-04 13:55:14+00:00,2018-07-16 17:31:25+00:00,1755.6030555555556,73.15012731481481
travel permit 36093,2018-05-05 23:53:13+00:00,2018-06-28 17:31:35+00:00,1289.6394444444445,53.734976851851854
travel permit 36103,2018-04-12 14:28:57+00:00,2018-08-01 06:00:24+00:00,2655.5241666666666,110.64684027777777
travel permit 36108,2018-04-13 21:00:14+00:00,2018-07-12 17:31:20+00:00,2156.5183333333334,89.85493055555555
travel permit 3613,2018-02-12 10:26:12+00:00,2018-03-05 17:30:57+00:00,511.07916666666665,21.294965277777777
travel permit 36130,2018-04-14 17:55:27+00:00,2018-07-16 17:31:25+00:00,2231.5994444444445,92.98331018518519
travel permit 36142,2018-04-14 18:12:23+00:00,2019-01-26 00:00:00+00:00,6869.793611111111,286.241400462963
travel permit 36149,2018-04-16 10:17:10+00:00,2018-11-15 17:31:19+00:00,5119.235833333333,213.30149305555554
travel permit 36167,2018-04-17 14:49:57+00:00,2018-05-07 17:31:14+00:00,482.68805555555554,20.112002314814813
travel permit 36179,2018-04-18 11:28:51+00:00,2018-08-20 17:31:17+00:00,2982.0405555555553,124.25168981481481
travel permit 36192,2018-04-19 11:10:50+00:00,2018-06-14 17:31:31+00:00,1350.3447222222221,56.26436342592592
travel permit 36214,2018-04-19 11:14:41+00:00,2018-09-13 17:31:15+00:00,3534.2761111111113,147.26150462962963
travel permit 36226,2018-04-19 11:19:22+00:00,2018-08-23 17:31:15+00:00,3030.1980555555556,126.25825231481481
travel permit 36240,2018-04-19 14:30:37+00:00,2018-07-16 17:31:25+00:00,2115.0133333333333,88.12555555555555
travel permit 3625,2018-02-12 11:31:10+00:00,2018-03-26 17:31:13+00:00,1014.0008333333334,42.250034722222225
travel permit 36255,2018-04-20 11:11:59+00:00,2018-07-19 17:32:03+00:00,2166.3344444444447,90.26393518518519
travel permit 36270,2018-04-23 16:50:22+00:00,2018-08-20 17:31:17+00:00,2856.6819444444445,119.02841435185185
travel permit 36300,2018-04-24 09:00:14+00:00,2018-07-02 17:31:20+00:00,1664.5183333333334,69.35493055555555
travel permit 36313,2018-04-24 00:00:00+00:00,2018-05-14 17:31:22+00:00,497.5227777777778,20.73011574074074
travel permit 36323,2018-04-24 10:48:09+00:00,2018-09-27 17:31:24+00:00,3750.7208333333333,156.2800347222222
travel permit 36339,2018-04-24 16:44:40+00:00,2018-05-15 00:00:00+00:00,487.25555555555553,20.302314814814814
travel permit 36345,2018-04-28 10:48:18+00:00,2018-07-05 17:31:35+00:00,1638.721388888889,68.28005787037037
travel permit 36356,2018-04-30 11:31:36+00:00,2018-07-23 17:31:11+00:00,2021.9930555555557,84.24971064814815
